description_j	maltose-binding proteinを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	23782684|23376717|23485467|23524262|23750482|25753205
reference	
contact	kato_tohoku
supplier	

.	YM-2
category	tag system
antigen	MBPtag
name	YM-2
animal	rat
isotype	IgG2b kappa
description	maltose-binding proteinを特異的に認識。
application	IHC, WBなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=23782684+or+23376717+or+23485467+or+23524262+or+23750482+or+25753205](article)
contact	kato_tohoku
supplier	[http://www.funakoshi.co.jp/contents/163540](フナコシ)|[https://www.biolegend.com/en-us/products/purified-anti-maltose-binding-protein-mbp-antibody-11081](BioLegend)

.	LpMab-7
category	tag system
antigen	RIEDLtag
name	LpMab-7
animal	mouse
isotype	IgG1 kappa
description	RIEDLtagシステム（ペプチドタグシステム）に使用するモノクローナル抗体。RIEDLタグは5アミノ酸。
application	タンパク質精製、IP、IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[](To be published)
contact	kato_tohoku
supplier	

.	L1Mab-4
category	PD-L1
antigen	PD-L1
name	L1Mab-4
animal	mouse
isotype	IgG2b kappa
description	PD-L1を認識。
application	IHC, FACS
pubmed_id	
reference	[https://www.sciencedirect.com/science/article/pii/S2405580818300049](L1Mab-4)
contact	kato_tohoku
supplier	

.	L1Mab-13
category	PD-L1
antigen	PD-L1
name	L1Mab-13
animal	mouse
isotype	IgG1 kappa
description	PD-L1を認識。
application	IHC, FACS, WB
pubmed_id	
reference	[https://www.liebertpub.com/doi/10.1089/mab.2018.0004](L1Mab-13)
contact	kato_tohoku
supplier	[https://www.biolegend.com/](BioLegnd)

.	C44Mab-5
category	CD44
antigen	CD44s
name	C44Mab-5
animal	mouse
isotype	IgG1 kappa
description	CD44s (CD44 standard)を特異的に認識。
application	IHC, FACS
pubmed_id	
reference	[https://www.sciencedirect.com/science/article/pii/S2405580818300670](C44Mab-5)
contact	kato_tohoku
supplier	[https://www.biolegend.com/](BioLegnd)

.	CMab-43
category	CD133
antigen	CD133
name	CMab-43
animal	mouse
isotype	IgG2a kappa
description	CD133を特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/abs/10.1089/mab.2017.0031](article)
contact	kato_tohoku
supplier	[https://www.cellsignal.com/](CST)|[https://www.bdbiosciences.com/](BD)

.	EMab-51
category	EGFR
antigen	EGFR
name	EMab-51
animal	mouse
isotype	IgG1 kappa
description	EGFRを特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/full/10.1089/mab.2017.0028](article)
contact	kato_tohoku
supplier	[https://www.biolegend.com/](BioLegnd)

.	EMab-134
category	EGFR
antigen	EGFR
name	EMab-134
animal	mouse
isotype	IgG1 kappa
description	EGFRを特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/full/10.1089/mab.2017.0042](article)
contact	kato_tohoku
supplier	[https://www.bdbiosciences.com/](BD)

.	H2Mab-77
category	HER2
antigen	HER2
name	H2Mab-77
animal	mouse
isotype	IgG1 kappa
description	HER2を特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/28700270](article)
contact	kato_tohoku
supplier	[https://www.biolegend.com/](BioLegnd)

.	H2Mab-119
category	HER2
antigen	HER2
name	H2Mab-119
animal	mouse
isotype	IgG1 kappa
description	HER2を特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/full/10.1089/mab.2017.0050](article)
contact	kato_tohoku
supplier	

.	H2Mab-139
category	HER2
antigen	HER2
name	H2Mab-139
animal	mouse
isotype	IgG1 kappa
description	HER2を特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/29315012](article)
contact	kato_tohoku
supplier	

.	DaMab-2
category	DGK
antigen	DGKalpha
name	DaMab-2
animal	mouse
isotype	IgG1 kappa
description	ヒトDGKalphaを特異的に認識。
application	ICCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/abs/10.1089/mab.2017.0023](article)
contact	kato_tohoku
supplier	[]((注) 共同研究先の企業からの分譲。)

.	DgMab-6
category	DGK
antigen	DGKgamma
name	DgMab-6
animal	mouse
isotype	IgG1 kappa
description	ヒトDGKgammaを特異的に認識。
application	ICCに有用。
pubmed_id	
reference	[](To be published)
contact	kato_tohoku
supplier	[]((注) 共同研究先の企業からの分譲。)

.	AMab-6
category	ATRX
antigen	ATRX
name	AMab-6
animal	mouse
isotype	IgG1 kappa
description	ATRXを特異的に認識。
application	IHCに有用。
pubmed_id	
reference	[http://online.liebertpub.com/doi/full/10.1089/mab.2016.0037](article)
contact	kato_tohoku
supplier	

.	TMab-6
category	TERT
antigen	hTERT
name	TMab-6
animal	mouse
isotype	IgM kappa
description	hTERTを特異的に認識。
application	IHCに有用。
pubmed_id	
reference	[https://www.hindawi.com/journals/bmri/aip/7945845/](article)
contact	kato_tohoku
supplier	

.	PcMab-47
category	podocalyxin
antigen	podocalyxin
name	PcMab-47
animal	mouse
isotype	IgG1 kappa
description	ヒトポドカリキシンを特異的に認識。
application	FACS, WB, IHCに有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PcMab-47](article)
contact	kato_tohoku
supplier	

.	XMab-1
category	xCT
antigen	マウスxCT
name	XMab-1
animal	rat
isotype	IgG2a kappa
description	マウスxCTを特異的に認識。
application	WBに有用。
pubmed_id	
reference	
contact	kato_tohoku
supplier	

.	XMab-2
category	xCT
antigen	マウスxCT
name	XMab-2
animal	rat
isotype	IgG2a kappa
description	マウスxCTを特異的に認識。
application	WBに有用。
pubmed_id	
reference	
contact	kato_tohoku
supplier	

.	XMab-3
category	xCT
antigen	マウスxCT
name	XMab-3
animal	rat
isotype	IgG2b kappa
description	マウスxCTを特異的に認識。
application	WBに有用。
pubmed_id	
reference	
contact	kato_tohoku
supplier	

.	CLMab-1
category	CLEC-2
antigen	ヒトCLEC-2
name	CLMab-1
animal	rat
isotype	IgG2a kappa
description	ヒトCLEC-2を特異的に認識。
application	FACSに有用。
pubmed_id	
reference	
contact	kato_tohoku
supplier	

.	PMab-1::mouse podoplanin
category	podoplanin (non-human)
antigen	mouse podoplanin
name	PMab-1
animal	rat
isotype	IgG2a kappa
description	マウスポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-1+podoplanin](article)
contact	kato_tohoku
supplier	[http://ruo.mbl.co.jp/bio/dtl/A/?pcd=D321-3](MBL)|[https://www.thermofisher.com/antibody/product/Podoplanin-Antibody-clone-pmab-1-Monoclonal/MA5-16270](Thermo)|[http://www.funakoshi.co.jp/contents/60682](フナコシ)|[https://www.novusbio.com/products/podoplanin-antibody-pmab-1_nbp2-03955](Novus)|[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-PMab-1,MM_NF-MABT851](Merck)|[https://www.biolegend.com/en-us/products/purified-anti-mouse-podoplanin-antibody-16538](BioLegend)

.	PMab-2::rat podoplanin
category	podoplanin (non-human)
antigen	rat podoplanin
name	PMab-2
animal	mouse
isotype	IgG1 kappa
description	ラットポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-2](article)
contact	kato_tohoku
supplier	[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-PMab-2,MM_NF-MABT850](Merck)

.	PMab-32
category	podoplanin (non-human)
antigen	rabbit podoplanin
name	PMab-32
animal	mouse
isotype	IgG1 kappa
description	ウサギポドプラニンに対する、世界初のモノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-32](article)
contact	kato_tohoku
supplier	

.	PMab-38
category	podoplanin (non-human)
antigen	dog podoplanin
name	PMab-38
animal	mouse
isotype	IgG1 kappa
description	イヌポドプラニンに対する、高感度モノクローナル抗体。リンパ管やポドサイトには反応しないがん特異的抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-38](article)
contact	kato_tohoku
supplier	

.	PMab-48
category	podoplanin (non-human)
antigen	dog podoplanin
name	PMab-48
animal	mouse
isotype	IgG1 kappa
description	イヌポドプラニンに対する、高感度モノクローナル抗体。リンパ管を検出するのに有用な抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-48](article)
contact	kato_tohoku
supplier	

.	PMab-44::bovine podoplanin
category	podoplanin (non-human)
antigen	bovine podoplanin
name	PMab-44
animal	mouse
isotype	IgG1 kappa
description	ウシポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-44](article)
contact	kato_tohoku
supplier	

.	PMab-52::cat podoplanin
category	podoplanin (non-human)
antigen	cat podoplanin
name	PMab-52
animal	mouse
isotype	IgM kappa
description	ネコポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=PMab-52](article)
contact	kato_tohoku
supplier	

.	PMab-52::tigar podoplanin
category	podoplanin (non-human)
antigen	tigar podoplanin
name	PMab-52
animal	mouse
isotype	IgM kappa
description	トラポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://med-tohoku-antibody.blogspot.com/2018/10/detection-of-tiger-podoplanin-using.html](article)
contact	kato_tohoku
supplier	

.	PMab-202
category	podoplanin (non-human)
antigen	horse podoplanin
name	PMab-202
animal	mouse
isotype	IgG1 kappa
description	ウマポドプラニンに対する、高感度モノクローナル抗体。
application	WB, FACSに有用。
pubmed_id	
reference	[https://med-tohoku-antibody.blogspot.com/2018/10/establishment-of-monoclonal-antibody.html](article)
contact	kato_tohoku
supplier	

.	PMab-44::goat podoplanin
category	podoplanin (non-human)
antigen	goat podoplanin
name	PMab-44
animal	mouse
isotype	IgG1 kappa
description	ヤギポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://med-tohoku-antibody.blogspot.com/2018/10/anti-bovine-podoplanin-monoclonal.html](article)
contact	kato_tohoku
supplier	

.	NZ-1.2, NZ-1.3, NC-08
category	human podoplanin
antigen	human podoplanin
name	NZ-1.2, NZ-1.3, NC-08
animal	
isotype	
description	ヒトキメラ型抗体（NZ-12）など、多数の改変抗体を作製済み。すべて、供与可能です。||NZ-1.2, NZ-1.3, NC-08などのクローンは、多くの論文で使われています。
application	タンパク質精製、IP、IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	
contact	kato_tohoku
supplier	[https://www.fishersci.fi/shop/products/podoplanin-rat-anti-human-apc-clone-nz-1-3-ebioscience/p-7090255](Thermo)|[https://www.biolegend.com/ja-jp/products/purified-anti-human-podoplanin-antibody-5797](BioLegend)|[http://www.sigmaaldrich.com/catalog/product/sigma/p0085?lang=ja&region=JP](Sigma)|[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody%2C-clone-NZ1.2,MM_NF-MABC117](Merck)|[http://ruo.mbl.co.jp/bio/dtl/A/?pcd=D320-3](MBL)|[https://www.novusbio.com/products/podoplanin-antibody-nz-12_nbp2-03952](Novus)|[http://www.funakoshi.co.jp/contents/61195](フナコシ)

.	LpMab-2
category	human podoplanin
antigen	human podoplanin
name	LpMab-2
animal	mouse
isotype	IgG1 kappa
description	CasMab
application	IHC, WB, FACSなどの実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/25080943](article)
contact	kato_tohoku
supplier	

.	LpMab-3
category	human podoplanin
antigen	human podoplanin
name	LpMab-3
animal	mouse
isotype	IgG1 kappa
description	ヒトポドプラニンに対する、高感度モノクローナル抗体。Thr76を認識。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[ https://www.ncbi.nlm.nih.gov/pubmed/?term=25723283+or+25080943](article)
contact	kato_tohoku
supplier	[https://soyaku.co.jp/reagent-sales/lpmab/](医化学創薬)

.	LpMab-7
category	human podoplanin
antigen	human podoplanin
name	LpMab-7
animal	mouse
isotype	IgG1 kappa
description	ヒトポドプラニンに対する、高感度モノクローナル抗体。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
pubmed_srch	LpMab-7+podoplanin
reference	
contact	kato_tohoku
supplier	[https://soyaku.co.jp/reagent-sales/lpmab/](医化学創薬)

.	LpMab-9
category	human podoplanin
antigen	human podoplanin
name	LpMab-9
animal	mouse
isotype	IgG1 kappa
description	ヒトポドプラニンに対する、高感度モノクローナル抗体。Thr25を認識。
application	WB, FACSなどに有用。
pubmed_id	25080943
reference	
contact	kato_tohoku
supplier	[https://soyaku.co.jp/reagent-sales/lpmab/](医化学創薬)

.	LpMab-10
category	human podoplanin
